bestleaw.zip	Best League (bootleg of Big Striker, World Cup)
bestbest.zip	Best Of Best
bestri.zip	Bestri (Korea, set 1)
bestria.zip	Bestri (Korea, set 2)
punisherbz.zip	Biaofeng Zhanjing (Chinese bootleg)
bigbang.zip	Big Bang (9th Nov. 1993)
bigbucks.zip	Big Bucks
bigkarnk.zip	Big Karnak (ver. 1.0, checksum 1e38c94)
bigrun.zip	Big Run (11th Rallye version)
bigstrik.zip	Big Striker
bigstrkba.zip	Big Striker (bootleg w/Italian teams)
bigstrkb.zip	Big Striker (bootleg)
bigtwin.zip	Big Twin
bikkuric.zip	Bikkuri Card (Japan)
bioatack.zip	Bio Attack
bioship.zip	Bio-ship Paladin
biomtoyc.zip	Biomechanical Toy (ver. 1.0.1870, checksum ba682195)
biomtoyb.zip	Biomechanical Toy (ver. 1.0.1878, checksum d84b28ff)
biomtoya.zip	Biomechanical Toy (ver. 1.0.1884, checksum 3f316c70)
biomtoy.zip	Biomechanical Toy (ver. 1.0.1885, checksum 69f5e032)
bionicc.zip	Bionic Commando (Euro)
bionicc1.zip	Bionic Commando (US set 1)
bionicc2.zip	Bionic Commando (US set 2)
bioniccbl.zip	Bionic Commandos (bootleg, set 1)
bioniccbl2.zip	Bionic Commandos (bootleg, set 2)
bioplayc.zip	Bioplaything Cop (ver. 1.0.1823, checksum cd960fc9, prototype)
birdtrya.zip	Birdie Try (Japan revision 2)
birdtry.zip	Birdie Try (Japan revision 2, revision 1 MCU)
birdiy.zip	Birdiy
bishi.zip	Bishi Bashi Championship Mini Game Senshuken (ver JAA, 3 Players)
blkdrgon.zip	Black Dragon (Japan)
blkdrgonb.zip	Black Dragon (bootleg)
blkheart.zip	Black Heart
blkheartj.zip	Black Heart (Japan)
blkhole.zip	Black Hole
blkpnthr.zip	Black Panther
blktiger.zip	Black Tiger
blktigerb1.zip	Black Tiger (bootleg set 1)
blktigerb2.zip	Black Tiger (bootleg set 2)
blktigera.zip	Black Tiger (older)
blktigerb3.zip	Black Tiger / Black Dragon (mixed bootleg?)
blackt96.zip	Black Touch '96
bwidow.zip	Black Widow
bmaster.zip	Blade Master (World)
bladestle.zip	Blades of Steel (version E, Trackball)
bladestll.zip	Blades of Steel (version L, Trackball)
bladestl.zip	Blades of Steel (version T, Joystick)
blandia.zip	Blandia
blandiap.zip	Blandia (prototype)
blastoff.zip	Blast Off (Japan)
blaster.zip	Blaster
blastero.zip	Blaster (location test)
blstroidg.zip	Blasteroids (German, rev 2)
blstroid2.zip	Blasteroids (rev 2)
blstroid3.zip	Blasteroids (rev 3)
blstroid.zip	Blasteroids (rev 4)
blstroidh.zip	Blasteroids (with heads)
blasto.zip	Blasto
blazeonj.zip	Blaze On (Japan)
blazeon.zip	Blaze On (World)
blazer.zip	Blazer (Japan)
blazstar.zip	Blazing Star
blazstarcm.zip	Blazing Star (Stage Select Hack)
blzntrnd.zip	Blazing Tornado
arkblock.zip	Block (Game Corporation bootleg, set 1)
arkbloc2.zip	Block (Game Corporation bootleg, set 2)
blockj.zip	Block Block (Japan 910910)
blockr2.zip	Block Block (World 910910)
blockr1.zip	Block Block (World 911106 Joystick)
block.zip	Block Block (World 911219 Joystick)
blockbl.zip	Block Block (bootleg)
blockcar.zip	Block Carnival / Thunder & Lightning 2
blockgal.zip	Block Gal (MC-8123B, 317-0029)
blockhl.zip	Block Hole
blockout3.zip	Block Out (Europe and Oceania)
blockoutj.zip	Block Out (Japan)
blockout.zip	Block Out (set 1)
blockout2.zip	Block Out (set 2)
blkbustr.zip	BlockBuster
blockade.zip	Blockade
blocken.zip	Blocken (Japan)
blmbycar.zip	Blomby Car
blmbycaru.zip	Blomby Car (not encrypted)
bloodbroja.zip	Blood Bros. (Japan)
bloodbroj.zip	Blood Bros. (Japan, rev A)
bloodbrok.zip	Blood Bros. (Korea)
bloodbrom.zip	Blood Bros. (Modular System)
bloodbrou.zip	Blood Bros. (US)
bloodbro.zip	Blood Bros. (World?)
bloodstm10.zip	Blood Storm (v1.04)
bloodstm11.zip	Blood Storm (v1.10)
bloodstm21.zip	Blood Storm (v2.10)
bloodstm22.zip	Blood Storm (v2.20)
bloodstm.zip	Blood Storm (v2.22)
bloodwar.zip	Blood Warrior
bloxeedd.zip	Bloxeed (Japan, FD1094 317-0139 decrypted)
bloxeed.zip	Bloxeed (Japan, FD1094 317-0139)
blox16b.zip	Bloxeed (System 16B, PS2 data file)
bloxeedu.zip	Bloxeed (US, C System, Rev A)
bloxeedc.zip	Bloxeed (World, C System)
bluehawk.zip	Blue Hawk
bluehawkn.zip	Blue Hawk (NTC)
blueprntj.zip	Blue Print (Jaleco)
blueprnt.zip	Blue Print (Midway)
bjourneyh.zip	Blue's Journey / Raguy (ALH-001)
bjourney.zip	Blue's Journey / Raguy (ALM-001)(ALH-001)
bwcasino.zip	Boardwalk Casino
bbredux.zip	Bobble Bobble ('bootleg redux' hack for Bobble Bobble PCB)
boblbobl.zip	Bobble Bobble (bootleg of Bubble Bobble)
bodyslam.zip	Body Slam (8751 317-0015)
bogeyman.zip	Bogey Manor
boggy84.zip	Boggy '84
boggy84b.zip	Boggy '84 (bootleg)
bombbee.zip	Bomb Bee
bombjackt.zip	Bomb Jack (Tecfri, Spain)
bombjack.zip	Bomb Jack (set 1)
bombjack2.zip	Bomb Jack (set 2)
bombkick.zip	Bomb Kick (set 1)
bombkicka.zip	Bomb Kick (set 2)
bomber.zip	Bomber (bootleg of Scramble)
bombrman.zip	Bomber Man (Japan)
bbmanwj.zip	Bomber Man World (Japan)
bbmanwja.zip	Bomber Man World (Japan, revised sound hardware)
bbmanw.zip	Bomber Man World / New Dyna Blaster - Global Quest
bjtwinp.zip	Bombjack Twin (prototype? with adult pictures, set 1)
bjtwinpa.zip	Bombjack Twin (prototype? with adult pictures, set 2)
bjtwin.zip	Bombjack Twin (set 1)
bjtwina.zip	Bombjack Twin (set 2)
bnzabrosj.zip	Bonanza Bros (Japan, Floppy DS3-5000-07b Based)
bnzabros.zip	Bonanza Bros (US, Floppy DS3-5000-07d? Based)
bcrusher.zip	Bone Crusher
bongo.zip	Bongo
bonzeadvu.zip	Bonze Adventure (US)
bonzeadv.zip	Bonze Adventure (World, Newer)
bonzeadvo.zip	Bonze Adventure (World, Older)
bonzeadvp.zip	Bonze Adventure (World, prototype)
boobhack.zip	Booby Kids (Italian manufactured graphic hack / bootleg of Kid no Hore Hore Daisakusen (bootleg))
boogwinga.zip	Boogie Wings (Asia v1.5, 92.12.07)
boogwing.zip	Boogie Wings (Euro v1.5, 92.12.07)
boogwingu.zip	Boogie Wings (USA v1.7, 92.12.14)
boomrang.zip	Boomer Rang'r / Genesis (set 1)
boomranga.zip	Boomer Rang'r / Genesis (set 2)
boonggab.zip	Boong-Ga Boong-Ga (Spank'em!)
borenchj.zip	Borench (Japan)
borench.zip	Borench (set 1)
borencha.zip	Borench (set 2)
botanic.zip	Botanic (English / Spanish)
botanicf.zip	Botanic (French)
bottom9n.zip	Bottom of the Ninth (ver. N)
bottom9.zip	Bottom of the Ninth (ver. T)
cbdash.zip	Boulder Dash (DECO Cassette) (US)
bouldashj.zip	Boulder Dash / Boulder Dash Part 2 (Japan)
bouldash.zip	Boulder Dash / Boulder Dash Part 2 (World)
bballs.zip	Bouncing Balls
bballsa.zip	Bouncing Balls (Adult)
bowlrama.zip	Bowl-O-Rama
boxyboya.zip	Boxy Boy (SB?)
boxyboy.zip	Boxy Boy (World, SB2)
bradley.zip	Bradley Trainer
brain.zip	Brain
brkthru.zip	Break Thru (US)
breakers.zip	Breakers
breakrev.zip	Breakers Revenge
breakrevbh.zip	Breakers Revenge (Boss Hack)
brkrevext.zip	Breakers Revenge - Extra Mode (Hack)
breywood.zip	Breywood (Japan revision 2)
brix.zip	Brix
bronx.zip	Bronx
bubl2000.zip	Bubble 2000
bubl2000a.zip	Bubble 2000 V1.2
bublbobl1.zip	Bubble Bobble (Japan, Ver 0.0)
bublbobl.zip	Bubble Bobble (Japan, Ver 0.1)
bublboblr1.zip	Bubble Bobble (US, Ver 1.0)
bublboblr.zip	Bubble Bobble (US, Ver 5.1)
bublboblu.zip	Bubble Bobble (Ultra Version, Hack)
bub68705.zip	Bubble Bobble (boolteg with 68705, set 1)
bub68705a.zip	Bubble Bobble (boolteg with 68705, set 2)
bublboblb.zip	Bubble Bobble (for Bobble Bobble PCB)
bublboblp.zip	Bubble Bobble (prototype on Tokio hardware)
bublbob2p.zip	Bubble Bobble II (Ver 0.0J 1993/12/13, prototype)
bublbob2o.zip	Bubble Bobble II (Ver 2.5O 1994/10/05)
bublbob2.zip	Bubble Bobble II (Ver 2.6O 1994/12/16)
bublcave10.zip	Bubble Bobble: Lost Cave V1.0
bublcave11.zip	Bubble Bobble: Lost Cave V1.1
bublcave.zip	Bubble Bobble: Lost Cave V1.2
boblcave.zip	Bubble Bobble: Lost Cave V1.2 (for Bobble Bobble PCB)
bublbust.zip	Bubble Buster (USA, B-System)
bubblemj.zip	Bubble Memories: The Story Of Bubble Bobble III (Ver 2.3J 1996/02/07)
bubblem.zip	Bubble Memories: The Story Of Bubble Bobble III (Ver 2.4O 1996/02/15)
bubblemu.zip	Bubble Memories: The Story Of Bubble Bobble III (Ver 2.5A 1996/02/21)
bublpong.zip	Bubble Pong Pong
bubsymphu.zip	Bubble Symphony (Ver 2.5A 1994/10/05)
bubsymphj.zip	Bubble Symphony (Ver 2.5J 1994/10/05)
bubsymphe.zip	Bubble Symphony (Ver 2.5O 1994/10/05)
bubsys.zip	Bubble System BIOS
bubbletrj.zip	Bubble Trouble - Golly! Ghost! 2 (Japan, Rev C)
bubbletr.zip	Bubble Trouble - Golly! Ghost! 2 (World, Rev B)
bubbles.zip	Bubbles
bubblesr.zip	Bubbles (Solid Red label)
bubblesp.zip	Bubbles (prototype version)
bucaner.zip	Buccaneer (set 1)
bucanera.zip	Buccaneer (set 2)
buccanrs.zip	Buccaneers (set 1)
buccanrsa.zip	Buccaneers (set 2)
buccanrsb.zip	Buccaneers (set 3, harder)
buckrog.zip	Buck Rogers: Planet of Zoom
buckrogn.zip	Buck Rogers: Planet of Zoom (not encrypted, set 1)
buckrogn2.zip	Buck Rogers: Planet of Zoom (not encrypted, set 2)
buckyaa.zip	Bucky O'Hare (ver AA)
buckyaab.zip	Bucky O'Hare (ver AAB)
buckyea.zip	Bucky O'Hare (ver EA)
bucky.zip	Bucky O'Hare (ver EAB)
buckyjaa.zip	Bucky O'Hare (ver JAA)
buckyuab.zip	Bucky O'Hare (ver UAB)
buggychl.zip	Buggy Challenge
buggychlt.zip	Buggy Challenge (Tecfri)
bulletd.zip	Bullet (FD1094 317-0041 decrypted)
bullet.zip	Bullet (FD1094 317-0041)
bullfgt.zip	Bullfight (315-5065)
bnj.zip	Bump 'n' Jump
cbnj.zip	Bump 'n' Jump (DECO Cassette) (US)
cbtime.zip	Burger Time (DECO Cassette) (US)
btime3.zip	Burger Time (Data East USA)
btime.zip	Burger Time (Data East set 1)
btime2.zip	Burger Time (Data East set 2)
btimem.zip	Burger Time (Midway)
burglarx.zip	Burglar X
brubber.zip	Burnin' Rubber
cburnrub.zip	Burnin' Rubber (DECO Cassette) (US) (set 1)
cburnrub2.zip	Burnin' Rubber (DECO Cassette) (US) (set 2)
burningfh.zip	Burning Fight (NGH-018)(US)
burningf.zip	Burning Fight (NGM-018)(NGH-018)
burningfpa.zip	Burning Fight (prototype, near final, ver 23.3, 910326)
burningfpb.zip	Burning Fight (prototype, newer, V07)
burningfp.zip	Burning Fight (prototype, older)
burnforc.zip	Burning Force (Japan, new version (Rev C))
burnforco.zip	Burning Force (Japan, old version)
brivalj.zip	Burning Rival (Japan)
brival.zip	Burning Rival (World)
pbobble2u.zip	Bust-A-Move Again (Ver 2.3A 1995/07/31)
bbros.zip	Buster Bros. (USA)
dogfgtj.zip	But-ten Ohara's Suit-Cha Luck-a Dog-Fight (Japan)
butasanj.zip	Butasan (Japan, Japanese)
butasan.zip	Butasan - Pig's & Bomber's (Japan, English)
buzzard.zip	Buzzard
bygone.zip	Bygone
cchip.zip	C-Chip Internal ROM
cabalng.zip	Cabal (Neo-Geo Conversion)
cabalukj.zip	Cabal (UK, Joystick)
cabaluk.zip	Cabal (UK, Trackball)
cabalus.zip	Cabal (US set 1, Trackball)
cabalus2.zip	Cabal (US set 2, Trackball)
cabal.zip	Cabal (World, Joystick)
cabala.zip	Cabal (korea?, Joystick)
cachat.zip	Cachat (Japan)
cactus.zip	Cactus (bootleg of Saboten Bombers)
cadashf.zip	Cadash (France)
cadashgo.zip	Cadash (Germany)
cadashg.zip	Cadash (Germany, version 1)
cadashi.zip	Cadash (Italy)
cadashjo.zip	Cadash (Japan, oldest version)
cadashj1.zip	Cadash (Japan, version 1)
cadashj.zip	Cadash (Japan, version 2)
cadashs.zip	Cadash (Spain, version 1)
cadashu1.zip	Cadash (US, version 1?)
cadashu.zip	Cadash (US, version 2)
cadash.zip	Cadash (World)
cadashp.zip	Cadash (World, prototype)
dinou.zip	Cadillacs & Dinosaurs (930201 USA)
dino.zip	Cadillacs & Dinosaurs (930201 World)
dinoa.zip	Cadillacs & Dinosaurs (930223 Asia TW)
dinoj.zip	Cadillacs Kyouryuu-Shinseiki (930201 Japan)
dinosyn.zip	Cadillacs and Dinosaurs (30th-Anniversary, Hack)
dinohc.zip	Cadillacs and Dinosaurs (Chinese bootleg, 930223 Asia TW)
dinogae.zip	Cadillacs and Dinosaurs (GOTVG 10th Anniversary Edition, Hack)
dinods.zip	Cadillacs and Dinosaurs (God of War Edition, Hack)
dinopic.zip	Cadillacs and Dinosaurs (bootleg set 1 (with PIC16c57), 930201 etc)
dinopic2.zip	Cadillacs and Dinosaurs (bootleg set 2 (with PIC16c57), 930201 etc)
dinopic3.zip	Cadillacs and Dinosaurs (bootleg set 3 (with PIC16c57), 930201 etc)
dinoh.zip	Cadillacs and Dinosaurs (bootleg set 3, 930223 Asia TW)
dinopic4.zip	Cadillacs and Dinosaurs (bootleg set 4 (with PIC16c57), 930201 etc)
dinopic5.zip	Cadillacs and Dinosaurs (bootleg set 5 (with PIC16c57), 930223 Asia TW)
dinoeh.zip	Cadillacs and Dinosaurs (hack, 930201 etc)
dinot.zip	Cadillacs and Dinosaurs Turbo (bootleg set 1, 930223 Asia TW)
dinotpic.zip	Cadillacs and Dinosaurs Turbo (bootleg set 2 (with PIC16c57), 930201 etc)
calibr50.zip	Caliber 50
calipso.zip	Calipso
calorie.zip	Calorie Kun vs Moguranian
calorieb.zip	Calorie Kun vs Moguranian (bootleg)
cameltryj.zip	Cameltry (Japan, YM2610)
cameltrya.zip	Cameltry (US, YM2203 + M6295)
cameltry.zip	Cameltry (US, YM2610)
cameltryau.zip	Cameltry (World, YM2203 + M6295)
candory.zip	Candory (Bootleg)
candy.zip	Candy Candy
cannonbp.zip	Cannon Ball (Pacman Hardware)
cannball.zip	Cannon Ball (Yun Sung, horizontal)
cannballv.zip	Cannon Ball (Yun Sung, vertical)
candance.zip	Cannon Dancer (Japan)
canvas.zip	Canvas Croquis
canyon.zip	Canyon Bomber
canyonp.zip	Canyon Bomber (prototype)
capbowl.zip	Capcom Bowling (set 1)
capbowl2.zip	Capcom Bowling (set 2)
capbowl3.zip	Capcom Bowling (set 3)
capbowl4.zip	Capcom Bowling (set 4)
cscluba.zip	Capcom Sports Club (970722 Asia)
csclub1d.zip	Capcom Sports Club (970722 Euro Phoenix Edition)
csclub1.zip	Capcom Sports Club (970722 Euro)
csclubh.zip	Capcom Sports Club (970722 Hispanic)
csclubj.zip	Capcom Sports Club (970722 Japan)
csclubjy.zip	Capcom Sports Club (970722 Japan, yellow case)
csclub.zip	Capcom Sports Club (971017 Euro)
cworld.zip	Capcom World (Japan)
capitol.zip	Capitol
captavena.zip	Captain America and The Avengers (Asia Rev 1.0)
captaven.zip	Captain America and The Avengers (Asia Rev 1.4)
captavenj.zip	Captain America and The Avengers (Japan Rev 0.2)
captavene.zip	Captain America and The Avengers (UK Rev 1.4)
captavenua.zip	Captain America and The Avengers (US Rev 1.4)
captavenuu.zip	Captain America and The Avengers (US Rev 1.6)
captavenu.zip	Captain America and The Avengers (US Rev 1.9)
captcommjr1.zip	Captain Commando (910928 Japan)
captcommu.zip	Captain Commando (910928 USA)
captcommr1.zip	Captain Commando (911014 World)
captcommj.zip	Captain Commando (911202 Japan)
captcomm.zip	Captain Commando (911202 World)
captcommp4.zip	Captain Commando (Enhanced edition 1 V 4, Hack)
captcommr1pwx.zip	Captain Commando (Unlimited Bullet)
captcommb.zip	Captain Commando (bootleg set 1, 911014 other country)
captcommb2.zip	Captain Commando (bootleg set 2 (with 2xMSM5205), 911014 other country)
captcommb3.zip	Captain Commando (bootleg set 3 (with YM2151 + 2xMSM5205), 911014 other country)
csilverja.zip	Captain Silver (Japan revision 1)
csilverj.zip	Captain Silver (Japan revision 3)
csilver.zip	Captain Silver (World)
ctomaday.zip	Captain Tomaday
carjmbre.zip	Car Jamboree
carnivalc.zip	Carnival (cocktail)
carnival.zip	Carnival (upright)
cawingr1.zip	Carrier Air Wing (U.S. navy 901009 etc)
cawingur1.zip	Carrier Air Wing (U.S. navy 901012 USA)
cawing.zip	Carrier Air Wing (U.S. navy 901012 etc)
cawingu.zip	Carrier Air Wing (U.S. navy 901130 USA)
cawingbl.zip	Carrier Air Wing (bootleg set 1 (with 2xYM2203 + 2xMSM5205), U.S. navy 901012 etc)
cawingb2.zip	Carrier Air Wing (bootleg set 2 (with 2xYM2203 + 2xMSM5205), U.S. navy 901012 etc)
casanova.zip	Casanova
cashquiz.zip	Cash Quiz (Type B, Version 5)
catacomb.zip	Catacomb
ctrpllrp.zip	Caterpillar Pacman Hack
catt.zip	Catt (Japan)
cavelon.zip	Cavelon
cninjau.zip	Caveman Ninja (US ver 4)
cninja1.zip	Caveman Ninja (World ver 1)
cninja.zip	Caveman Ninja (World ver 4)
cninjabl.zip	Caveman Ninja (bootleg)
cencourt.zip	Center Court (World, 4 Players, prototype, MC-8123B)
centiped3.zip	Centipede (revision 3)
centiped.zip	Centipede (revision 4)
chaknpop.zip	Chack'n Pop
chainrec.zip	Chain Reaction (World, Version 2.2, 1995.09.25)
chameleo.zip	Chameleon
champwrj.zip	Champion Wrestler (Japan)
champwru.zip	Champion Wrestler (US)
champwr.zip	Champion Wrestler (World)
chanbara.zip	Chanbara
chkun.zip	Chance Kun (Japan)
cairblad.zip	Change Air Blade (Japan)
changes.zip	Changes
changesa.zip	Changes (EME license)
pgmdemo.zip	Chaos (PGM Demo)
cps1demo.zip	Chaos Demo (CPS-1)
neodemo.zip	Chaos Demo (Neo Geo)
charlien.zip	Charlie Ninja
cbombersp.zip	Chase Bombers (Japan Prototype)
cbombersj.zip	Chase Bombers (Japan)
cbombers.zip	Chase Bombers (World)
chasehqju.zip	Chase H.Q. (Japan UP)
chasehqj.zip	Chase H.Q. (Japan)
chasehqu.zip	Chase H.Q. (US)
chasehq.zip	Chase H.Q. (World)
karatourj.zip	Chatan Yara Kuushanku - The Karate Tournament (Japan)
checkman.zip	Check Man
checkmanj.zip	Check Man (Japan)
cheekyms.zip	Cheeky Mouse
cheesech.zip	Cheese Chase
chelnovj.zip	Chelnov - Atomic Runner (Japan)
chelnovu.zip	Chelnov - Atomic Runner (US)
chelnov.zip	Chelnov - Atomic Runner (World)
chqflag.zip	Chequered Flag
chqflagj.zip	Chequered Flag (Japan)
chewing.zip	Chewing Gum
7toitsu.zip	Chi-Toitsu
marukodq.zip	Chibi Marukochan Deluxe Quiz
chikij.zip	Chiki Chiki Boys (900619 Japan)
chimerab.zip	Chimera Beast (prototype)
chinagat.zip	China Gate (US)
chinatwn.zip	China Town (Japan)
chinhero.zip	Chinese Hero
chinhero2.zip	Chinese Hero (older, set 1)
chinhero3.zip	Chinese Hero (older, set 2)
chinherot.zip	Chinese Heroe (Taito)
cndi.zip	Chip n Dale (FMV Demo)
choko.zip	Choko (010820 Japan)
chokchok.zip	Choky! Choky!
choplift.zip	Choplifter (8751 315-5151)
chopliftbl.zip	Choplifter (bootleg)
chopliftu.zip	Choplifter (unprotected)
choppera.zip	Chopper I (US ver 1?)
chopper.zip	Chopper I (US ver 2)
chopperb.zip	Chopper I (US)
berabohmb.zip	Chou Zetsurinjin Berabowman (Japan, Rev B)
berabohm.zip	Chou Zetsurinjin Berabowman (Japan, Rev C)
legionjb.zip	Chouji Meikyuu Legion (Japan ver 1.05, bootleg)
legionj.zip	Chouji Meikyuu Legion (Japan ver 1.05, set 1)
legionj2.zip	Chouji Meikyuu Legion (Japan ver 1.05, set 2)
ironclad.zip	Choutetsu Brikin'ger - Iron clad (Prototype)
ironclado.zip	Choutetsu Brikin'ger - Iron clad (Prototype, older)
chukataija.zip	Chuka Taisen (Japan) (P0-025-A PCB)
chukataij.zip	Chuka Taisen (Japan) (P0-028-A PCB)
chukataiu.zip	Chuka Taisen (US) (P0-028-A PCB)
chukatai.zip	Chuka Taisen (World) (P0-028-A PCB)
ddaydoo.zip	Chulgyeok D-Day (Korea)
drgw3100.zip	Chuugokuryuu 3 Special (ver. 100, Japan)
drgw3103.zip	Chuugokuryuu 3 Special (ver. 103, japan)
drgw2100j.zip	Chuugokuryuu II (V100, Japan)
drgw2101j.zip	Chuugokuryuu II (V101, Japan)
circuscc.zip	Circus Charlie (Centuri)
circusce.zip	Circus Charlie (Centuri, earlier)
circusc.zip	Circus Charlie (level select, set 1)
circusc2.zip	Circus Charlie (level select, set 2)
circusc3.zip	Circus Charlie (level select, set 3)
circusc4.zip	Circus Charlie (no level select)
cischeat.zip	Cisco Heat
cityatta.zip	City Attack (Petaco S.A., bootleg of Pleiads)
citybombj.zip	City Bomber (Japan)
citybomb.zip	City Bomber (World)
citycon.zip	City Connection (set 1)
citycona.zip	City Connection (set 2)
clshroad.zip	Clash-Road
clshroadd.zip	Clash-Road (Data East license)
clshroads.zip	Clash-Road (Status license)
cleopatr.zip	Cleopatra Fortune (Ver 2.1J 1996/09/05)
cloakfr.zip	Cloak & Dagger (French)
cloakgr.zip	Cloak & Dagger (German)
cloaksp.zip	Cloak & Dagger (Spanish)
cloak.zip	Cloak & Dagger (rev 5)
cloud9.zip	Cloud 9 (prototype)
cgraplop.zip	Cluster Buster (DECO Cassette) (US)
cltchitrjd.zip	Clutch Hitter (set 1, Japan, FD1094 317-0175 decrypted)
cltchitrj.zip	Clutch Hitter (set 1, Japan, FD1094 317-0175)
cltchitrd.zip	Clutch Hitter (set 2, US, FD1094 317-0176 decrypted)
cltchitr.zip	Clutch Hitter (set 2, US, FD1094 317-0176)
comotion.zip	CoMOTION
cobracomib.zip	Cobra-Command (Italian bootleg)
cobracomj.zip	Cobra-Command (Japan)
cobracomjb.zip	Cobra-Command (Japan, bootleg)
cobracomja.zip	Cobra-Command (Japan?, set 2)
cobracoma.zip	Cobra-Command (World/US revision 4)
cobracom.zip	Cobra-Command (World/US revision 5)
cobracomb.zip	Cobra-Command (World/US)
ladybugb2.zip	Coccinelle (bootleg of Lady Bug, set 2)
cnbe.zip	Codename - Blut Engel (2006-01-19)
cnbe2018.zip	Codename - Blut Engel (2018-09-05)
colony7.zip	Colony 7 (set 1)
colony7a.zip	Colony 7 (set 2)
colt.zip	Colt
columnsj.zip	Columns (Japan)
columnsn.zip	Columns (Neo Geo)
columnsu.zip	Columns (US, cocktail, Rev A)
columns.zip	Columns (World)
column2j.zip	Columns II: The Voyage Through Time (Japan)
columns2.zip	Columns II: The Voyage Through Time (World)
combh.zip	Combat Hawk
combatsc.zip	Combat School (joystick)
toto.zip	Come Back Toto
pacmanpe.zip	Come Come (Petaco SA bootleg of Puck Man)
mspacmanbhe.zip	Come-Cocos (Ms. Pac-Man) ('Made in Greece' Herle SA bootleg)
mspacmanbcc.zip	Come-Cocos (Ms. Pac-Man) ('Made in Greece' Tecnausa bootleg)
mspacmanbco.zip	Come-Cocos (Ms. Pac-Man) (Cocomatic bootleg)
commandw.zip	Command War - Super Special Battle & War Game (Ver 0.0J) (Prototype)
commsega.zip	Commando (Sega)
commandou.zip	Commando (US set 1)
commandou2.zip	Commando (US set 2)
commando.zip	Commando (World)
commandob.zip	Commando (bootleg set 1)
commandob2.zip	Commando (bootleg set 2)
commandob3.zip	Commando (bootleg set 3)
complexx.zip	Complex X
condorn.zip	Condor (S C Novar bootleg of Phoenix)
condor.zip	Condor (Sidam bootleg of Phoenix)
congo.zip	Congo Bongo
congoa.zip	Congo Bongo (Rev C, 3 board stack)
contcircj.zip	Continental Circus (Japan)
contcircu.zip	Continental Circus (US set 1)
contcircua.zip	Continental Circus (US set 2)
contcirc.zip	Continental Circus (World)
contrabj.zip	Contra (Japan bootleg, set 1)
contrabj1.zip	Contra (Japan bootleg, set 2)
contraj.zip	Contra (Japan, set 1)
contraj1.zip	Contra (Japan, set 2)
contra.zip	Contra (US / Asia, set 1)
contra1.zip	Contra (US / Asia, set 2)
contrae.zip	Contra (US / Asia, set 3)
contrab.zip	Contra (bootleg)
cookbib.zip	Cookie & Bibi (set 1)
cookbiba.zip	Cookie & Bibi (set 2)
cookbib2.zip	Cookie & Bibi 2 (set 1)
cookbib2a.zip	Cookie & Bibi 2 (set 2)
cookbib2b.zip	Cookie & Bibi 2 (set 3)
